profile,workload,variant,repetition,seed,initial_records,operations,elapsed_nanos,throughput_ops_s,mean_latency_ns,p50_latency_ns,p95_latency_ns,p99_latency_ns,max_latency_ns,search_p95_ns,insert_p95_ns,delete_p95_ns,update_p95_ns,range_p95_ns,final_records,leaf_count,avg_occupancy,peak_heap_bytes,process_cpu_nanos,current_thread_cpu_nanos,current_thread_allocated_bytes,gc_collections,gc_time_millis,jit_compilation_millis,controller_nanos,controller_time_share_pct,maintenance_count,maintenance_nanos,records_moved,leaves_touched,full_rebuilds,commit_count,rollback_count,abstain_count,no_trial_commits,failed_trials_kept,structural_attempts,expected_diagnosis_matches,expected_diagnosis_mismatches,observation_windows,reference_ready_windows,degraded_windows,persistent_triggers,diagnosis_attempts,confident_diagnoses,candidate_selections,trial_starts
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,3,22695477,1000000,300000,178424500,1681383.4422963215,415.413,300.0,1200.0,2000.0,120700,500.0,2300.0,2300.0,500.0,1400.0,1008916,20834,0.7566627867908227,205520896,687500000,187500000,57790192,0,0,610,6500,0.0036429974583086964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,4,69069,1000000,300000,176363100,1701036.1010891735,410.42966666666666,300.0,1200.0,1900.0,221700,500.0,2100.0,2200.0,500.0,1400.0,1009000,20834,0.7567257847748872,204472320,609375000,187500000,56723704,0,0,556,6000,0.003402072202178347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,5,48271,1000000,300000,178191700,1683580.099409793,411.861,300.0,1200.0,2000.0,180400,500.0,2300.0,2300.0,500.0,1400.0,1008814,20834,0.7565862892387444,204472320,531250000,187500000,56765232,0,0,574,6300,0.0035355182087605653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,6,134775813,1000000,300000,174968800,1714591.4014384279,401.96233333333333,300.0,1200.0,1900.0,124200,500.0,2200.0,2200.0,500.0,1400.0,1008921,20834,0.7566665366708265,204632352,593750000,187500000,57475256,0,0,668,5300,0.003029111475874556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,7,16807,1000000,300000,247837000,1210473.0125041862,585.1023333333334,400.0,1700.0,3600.0,147400,700.0,4500.0,4300.0,800.0,2100.0,1008909,20834,0.7566575369588173,203423744,921875000,250000000,56986256,0,0,833,6400,0.0025823424266755973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,8,2147483647,1000000,300000,166621100,1800492.2545824028,382.5253333333333,300.0,1100.0,1800.0,112100,500.0,2100.0,2100.0,500.0,1300.0,1009029,20834,0.7567475340789095,203423744,625000000,171875000,57221048,0,0,578,5000,0.0030008204243040047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LARS_NO_RUNTIME_VALIDATION,9,6364136223846793005,1000000,300000,204126500,1469676.891535396,478.80033333333336,300.0,1400.0,2600.0,119300,600.0,3400.0,3400.0,700.0,1700.0,1008976,20834,0.7567077853508688,203423744,703125000,203125000,57052064,0,0,878,4600,0.0022535045670209405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,0,1103515245,1000000,300000,175494500,1709455.282074367,398.65066666666667,300.0,1200.0,1800.0,109700,500.0,2000.0,2100.0,500.0,1400.0,1009037,20834,0.7567535338869156,203634848,578125000,187500000,57441944,0,0,599,5500,0.003134001350469673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,1,214013,1000000,300000,234049200,1281781.779215652,553.6373333333333,400.0,1700.0,3100.0,374700,600.0,3700.0,3800.0,700.0,1900.0,1009132,20834,0.7568247816069886,204472320,812500000,234375000,56956424,0,0,827,7000,0.002990824151503188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,2,1664525,1000000,300000,201997300,1485168.3661118243,471.128,300.0,1400.0,2400.0,117700,600.0,2700.0,2900.0,600.0,1600.0,1009148,20834,0.7568367812230009,204472320,828125000,218750000,57042544,0,0,710,4600,0.002277258161371464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,3,22695477,1000000,300000,175218100,1712151.883852182,400.8473333333333,300.0,1100.0,1900.0,362600,500.0,2200.0,2200.0,500.0,1300.0,1008916,20834,0.7566627867908227,202848448,515625000,171875000,56858856,0,0,523,5300,0.003024801661472188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,4,69069,1000000,300000,218949700,1370177.7166171044,515.9883333333333,300.0,1500.0,3000.0,758000,600.0,3500.0,3400.0,700.0,1700.0,1009000,20834,0.7567257847748872,203423744,781250000,234375000,57151168,0,0,734,5000,0.0022836295276951737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,5,48271,1000000,300000,219670800,1365679.9174036786,511.8996666666667,400.0,1500.0,2700.0,205300,600.0,3300.0,3300.0,700.0,1700.0,1008814,20834,0.7565862892387444,204472320,750000000,234375000,56984256,0,0,858,6400,0.002913450490461181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,6,134775813,1000000,300000,201347200,1489963.6051556715,474.461,300.0,1500.0,2200.0,302100,500.0,2600.0,2600.0,600.0,1600.0,1008921,20834,0.7566665366708265,205520896,687500000,218750000,57213376,0,0,690,5700,0.0028309308497957756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,7,16807,1000000,300000,178953900,1676409.39929222,411.137,300.0,1200.0,2000.0,136900,500.0,2300.0,2400.0,600.0,1400.0,1008909,20834,0.7566575369588173,203423744,546875000,187500000,57424832,0,0,723,4600,0.0025704944122480707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,8,2147483647,1000000,300000,165968200,1807575.1860898654,377.4116666666667,300.0,1100.0,1800.0,226900,400.0,2000.0,2000.0,500.0,1300.0,1009029,20834,0.7567475340789095,203634848,578125000,171875000,56580480,0,0,482,4600,0.0027716152853377936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,LOCAL_COST_ADAPTIVE,9,6364136223846793005,1000000,300000,164230000,1826706.4482737624,378.8016666666667,300.0,1100.0,1800.0,159800,500.0,2000.0,2000.0,500.0,1300.0,1008976,20834,0.7567077853508688,204734496,593750000,156250000,56489296,0,0,479,5800,0.0035316324666626073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,0,1103515245,1000000,300000,597005100,502508.27002985403,1734.8993333333333,200.0,1100.0,1600.0,100167800,400.0,1800.0,1800.0,400.0,700.0,1009037,21022,0.7499858778898297,470951192,2140625000,531250000,474345072,2,71,811,0,0.0,6,277875700,6031951,251148,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,1,214013,1000000,300000,553470200,542034.6027663278,1601.58,200.0,1000.0,1600.0,94802400,400.0,1900.0,1800.0,400.0,700.0,1009132,21024,0.7499851360350076,469842064,2031250000,500000000,474198272,2,69,779,0,0.0,6,250177800,6032029,251150,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,2,1664525,1000000,300000,466224900,643466.2756107621,1322.4433333333334,200.0,1000.0,1500.0,76516200,300.0,1700.0,1700.0,400.0,700.0,1009148,21024,0.7499970272070016,470299552,1843750000,375000000,474143616,2,64,649,0,0.0,6,175937900,6032102,251152,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,3,22695477,1000000,300000,542667500,552824.703893268,1673.5873333333334,200.0,1000.0,1700.0,91083800,400.0,2000.0,2000.0,400.0,700.0,1008916,21020,0.749967293054234,469762048,2156250000,484375000,474335096,2,65,767,0,0.0,6,242081900,6031215,251120,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,4,69069,1000000,300000,428882000,699493.1006663837,1193.386,200.0,1000.0,1600.0,102070000,400.0,2000.0,2100.0,400.0,700.0,1009000,21021,0.7499940535654821,470890640,1750000000,375000000,474157120,2,67,695,0,0.0,6,125756100,6031210,251119,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,5,48271,1000000,300000,453266400,661862.4279231816,1383.21,200.0,1000.0,1600.0,81837300,400.0,1800.0,1800.0,400.0,700.0,1008814,21017,0.749998513108436,466616320,1750000000,406250000,473820072,2,69,661,0,0.0,6,151530400,6031136,251117,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,6,134775813,1000000,300000,558077800,537559.4585557784,1624.7143333333333,200.0,1000.0,1600.0,90073700,400.0,1800.0,1800.0,400.0,700.0,1008921,21020,0.7499710097526165,466616320,2125000000,484375000,473909416,2,68,781,0,0.0,6,255564300,6030943,251110,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,7,16807,1000000,300000,467312000,641969.3908994419,1320.5996666666667,200.0,1000.0,1500.0,81320700,400.0,1700.0,1700.0,400.0,700.0,1008909,21019,0.7499977698748751,470810624,1812500000,421875000,474118224,2,64,641,0,0.0,6,176494400,6030966,251111,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,8,2147483647,1000000,300000,404282500,742055.369698169,1094.4633333333334,200.0,1100.0,1800.0,64697200,400.0,2100.0,2200.0,400.0,800.0,1009029,21022,0.749979931738179,473956352,1812500000,343750000,473861672,2,69,747,0,0.0,6,93935400,6030931,251108,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,PERIODIC_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,563581600,532309.7844216347,1743.5693333333334,200.0,1200.0,1900.0,107850100,400.0,2300.0,2300.0,400.0,800.0,1008976,21021,0.7499762142619285,470219536,2062500000,500000000,473790552,2,71,724,0,0.0,6,235932300,6031572,251135,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,0,1103515245,1000000,300000,167239200,1793837.8083607194,386.06533333333334,300.0,1200.0,2000.0,543300,400.0,2300.0,2500.0,500.0,1300.0,1009037,20834,0.7567535338869156,204537872,453125000,171875000,58267928,0,0,234,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,1,214013,1000000,300000,145642200,2059842.5456358115,330.091,200.0,1000.0,1500.0,138300,400.0,1800.0,1800.0,400.0,1200.0,1009132,20834,0.7568247816069886,204472320,390625000,140625000,58107072,0,0,225,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,2,1664525,1000000,300000,154879300,1936992.2255588707,366.023,300.0,1100.0,2000.0,324900,400.0,2400.0,2400.0,500.0,1300.0,1009148,20834,0.7568367812230009,206569472,406250000,156250000,57386304,0,0,314,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,3,22695477,1000000,300000,177492500,1690212.2624899643,402.1363333333333,300.0,1300.0,2000.0,69600,500.0,2200.0,2300.0,500.0,1400.0,1008916,20834,0.7566627867908227,205520896,484375000,187500000,58312944,0,0,245,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,4,69069,1000000,300000,157667900,1902733.5304142442,357.451,300.0,1100.0,1800.0,151900,400.0,2100.0,2100.0,500.0,1300.0,1009000,20834,0.7567257847748872,203423744,421875000,171875000,56311224,0,0,328,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,5,48271,1000000,300000,148164800,2024772.4155804887,330.3183333333333,200.0,1000.0,1600.0,66900,400.0,1900.0,1900.0,400.0,1200.0,1008814,20834,0.7565862892387444,202797376,484375000,171875000,56251760,0,0,357,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,6,134775813,1000000,300000,138781900,2161665.1739167715,309.921,200.0,1000.0,1500.0,150600,400.0,1700.0,1700.0,400.0,1100.0,1008921,20834,0.7566665366708265,202375168,453125000,156250000,56355360,0,0,301,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,7,16807,1000000,300000,138939800,2159208.5205247165,310.55533333333335,200.0,1000.0,1400.0,77100,400.0,1600.0,1700.0,400.0,1200.0,1008909,20834,0.7566575369588173,204472320,453125000,156250000,58101536,0,0,225,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,8,2147483647,1000000,300000,170841000,1756018.7542802957,395.2026666666667,300.0,1300.0,2100.0,153300,500.0,2500.0,2600.0,500.0,1400.0,1009029,20834,0.7567475340789095,202375168,531250000,187500000,56036000,0,0,337,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,STATIC_BPLUS,9,6364136223846793005,1000000,300000,134620800,2228481.7799329674,304.381,200.0,900.0,1500.0,104100,400.0,1700.0,1700.0,400.0,1200.0,1008976,20834,0.7567077853508688,203423744,390625000,140625000,56183832,0,0,285,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,0,1103515245,1000000,300000,159048500,1886217.097300509,371.3573333333333,200.0,1000.0,1700.0,750300,400.0,1900.0,2000.0,400.0,1300.0,1009037,20834,0.7567535338869156,202375168,421875000,171875000,56722608,0,0,299,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,1,214013,1000000,300000,152541700,1966675.3418901192,348.3926666666667,200.0,1000.0,1500.0,468600,400.0,1700.0,1700.0,400.0,1300.0,1009132,20834,0.7568247816069886,203634848,375000000,140625000,56831680,0,0,306,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,2,1664525,1000000,300000,194460400,1542730.550795946,457.61633333333333,300.0,1300.0,2200.0,712700,500.0,2500.0,2600.0,500.0,1500.0,1009148,20834,0.7568367812230009,204472320,515625000,187500000,58046456,0,0,234,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,3,22695477,1000000,300000,154198900,1945539.1705128895,354.882,200.0,1000.0,1500.0,689200,400.0,1700.0,1700.0,400.0,1200.0,1008916,20834,0.7566627867908227,204537872,453125000,156250000,58314968,0,0,256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,4,69069,1000000,300000,146706600,2044897.7755601997,337.02866666666665,200.0,1000.0,1400.0,603900,400.0,1700.0,1800.0,400.0,1200.0,1009000,20834,0.7567257847748872,202375168,406250000,156250000,56846912,0,0,294,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,5,48271,1000000,300000,152260500,1970307.4664801443,349.89633333333336,200.0,1000.0,1500.0,587400,400.0,1800.0,1800.0,400.0,1300.0,1008814,20834,0.7565862892387444,202586272,390625000,140625000,56253048,0,0,331,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,6,134775813,1000000,300000,152998200,1960807.382047632,350.236,200.0,1000.0,1500.0,636000,400.0,1800.0,1900.0,400.0,1200.0,1008921,20834,0.7566665366708265,205520896,453125000,156250000,57901152,0,0,275,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,7,16807,1000000,300000,145618700,2060174.963792425,329.64566666666667,200.0,1000.0,1500.0,256800,400.0,1800.0,1800.0,400.0,1100.0,1008909,20834,0.7566575369588173,205520896,515625000,156250000,58103456,0,0,244,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,8,2147483647,1000000,300000,154724700,1938927.656670202,357.573,200.0,900.0,2100.0,488100,500.0,2700.0,2700.0,500.0,1300.0,1009029,20834,0.7567475340789095,205520896,406250000,156250000,57308744,0,0,333,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,READ_HEAVY,THRESHOLD_GLOBAL_REBUILD,9,6364136223846793005,1000000,300000,157780000,1901381.6706806947,360.7903333333333,200.0,1000.0,1600.0,528500,400.0,1800.0,1800.0,400.0,1300.0,1008976,20834,0.7567077853508688,202455184,515625000,171875000,56721944,0,0,356,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,0,1103515245,10000,2384,17267400,138063.63436301934,6635.906040268456,1000.0,3500.0,8300.0,8907500,NaN,NaN,NaN,NaN,NaN,10000,210,0.7440476190476191,1872773280,15625000,15625000,13769400,0,0,27,12507000,72.43128670210918,1,37900,32,2,0,0,1,9,0,0,1,1,0,17,12,12,10,10,10,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,1,214013,10000,2384,17508900,136159.3246863024,6638.213087248322,1000.0,3400.0,7900.0,9429700,NaN,NaN,NaN,NaN,NaN,10000,210,0.7440476190476191,1872696064,15625000,15625000,13766816,0,0,29,12712400,72.60536070227141,1,31000,32,2,0,0,1,9,0,0,1,1,0,17,12,12,10,10,10,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,2,1664525,10000,2384,19235100,123940.08869202656,7295.0503355704695,1000.0,3800.0,8900.0,10139400,NaN,NaN,NaN,NaN,NaN,10000,210,0.7440476190476191,1872687520,31250000,15625000,13766816,0,0,32,13964600,72.59957057670613,1,30900,32,2,0,0,1,9,0,0,1,1,0,17,12,12,10,10,10,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,3,22695477,10000,2384,17566300,135714.4077011095,6685.402684563758,1000.0,3600.0,7300.0,9021600,NaN,NaN,NaN,NaN,NaN,10000,210,0.7440476190476191,1872748864,15625000,15625000,13767584,0,0,30,12639900,71.95539185827408,1,29700,32,2,0,0,1,9,0,0,1,1,0,17,12,12,10,10,10,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,4,69069,10000,2384,8844400,269549.09321152366,3009.228187919463,1000.0,3700.0,8800.0,2218000,NaN,NaN,NaN,NaN,NaN,10000,209,0.7476076555023924,1870593136,0,0,13072976,0,0,5,3874900,43.81190357740491,1,27600,32,2,0,1,0,2,0,0,1,1,0,17,12,5,3,3,1,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,5,48271,10000,2384,18598000,128185.82643294978,7083.221476510067,1000.0,5700.0,11200.0,9718300,NaN,NaN,NaN,NaN,NaN,10000,210,0.7440476190476191,1871691280,62500000,15625000,13767584,0,0,30,13215200,71.05710291429186,1,38500,32,2,0,0,1,9,0,0,1,1,0,17,12,12,10,10,10,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,6,134775813,10000,2384,11210700,212653.9823561419,3797.3154362416108,1100.0,7600.0,15800.0,2480300,NaN,NaN,NaN,NaN,NaN,10000,209,0.7476076555023924,1871678536,15625000,15625000,13077968,0,0,8,4591600,40.957299722586455,1,35800,32,2,0,1,0,9,0,0,1,1,0,17,12,12,10,10,1,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,7,16807,10000,2384,19133000,124601.4738932734,7325.251677852349,1000.0,5500.0,14900.0,10044900,NaN,NaN,NaN,NaN,NaN,10000,210,0.7440476190476191,1872736800,46875000,31250000,13767584,0,0,32,13716900,71.69236397846652,1,30300,32,2,0,0,1,9,0,0,1,1,0,17,12,12,10,10,10,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,8,2147483647,10000,2384,10178500,234219.1875030702,3576.5520134228186,1100.0,5700.0,15700.0,2358300,NaN,NaN,NaN,NaN,NaN,10000,209,0.7476076555023924,1870570160,46875000,15625000,13072832,0,0,8,4261700,41.86962715527828,1,33500,32,2,0,1,0,2,0,0,1,1,0,17,12,6,3,3,1,1,1
PUBLICATION,SCAN_FRAGMENTATION_CONTROL,LARS_FULL,9,6364136223846793005,10000,2384,12211800,195221.01573887552,4325.545302013423,1100.0,9100.0,17100.0,3302000,NaN,NaN,NaN,NaN,NaN,10000,209,0.7476076555023924,1871696528,15625000,0,13074848,0,0,8,5583000,45.718075959318035,1,34500,32,2,0,1,0,4,0,0,1,1,0,17,12,7,5,5,1,1,1
PUBLICATION,SKEW_80_20,LARS_FULL,0,1103515245,1000000,300000,221856600,1352224.815488924,556.7703333333334,300.0,1400.0,2800.0,296000,500.0,2000.0,2000.0,500.0,1600.0,1031828,20878,0.7722153702461921,239075328,703125000,234375000,88655024,0,0,647,1409800,0.6354555149587616,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,19,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,1,214013,1000000,300000,235536500,1273687.9422085325,569.3963333333334,300.0,1500.0,2800.0,506800,500.0,2000.0,2100.0,500.0,1600.0,1031840,20877,0.7722613402308761,239075328,890625000,234375000,88613336,0,0,1061,1222400,0.5189853801852367,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,10,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,2,1664525,1000000,300000,214937200,1395756.5279532813,530.4496666666666,300.0,1400.0,2600.0,342200,400.0,1900.0,1900.0,500.0,1500.0,1031705,20881,0.7720123856616062,239075328,718750000,218750000,88987200,0,0,615,1433700,0.6670320447088731,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,7,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,3,22695477,1000000,300000,216401600,1386311.376625681,539.4936666666666,300.0,1300.0,2300.0,318400,400.0,1900.0,1900.0,400.0,1500.0,1031570,20879,0.7719853082044159,238026752,781250000,218750000,89168656,0,0,711,1116600,0.5159850943800786,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,3,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,4,69069,1000000,300000,255440100,1174443.6366882098,645.102,400.0,1700.0,3200.0,694000,500.0,2300.0,2300.0,500.0,2000.0,1031969,20881,0.772209933671759,240123904,875000000,250000000,89461168,0,0,1080,1522500,0.5960301456192665,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,14,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,5,48271,1000000,300000,195227200,1536671.1195980888,480.9886666666667,300.0,1200.0,2200.0,180700,400.0,1700.0,1700.0,400.0,1300.0,1031461,20889,0.7715342105893054,239075328,593750000,203125000,89054896,0,0,561,1130600,0.5791201226058664,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,5,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,6,134775813,1000000,300000,223889000,1339949.707220989,555.31,300.0,1400.0,2500.0,429900,500.0,1900.0,1900.0,500.0,1600.0,1031421,20872,0.7721326717612111,240123904,625000000,218750000,88747720,0,0,955,1627800,0.7270567111381087,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,16,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,7,16807,1000000,300000,259559800,1155803.0172623033,646.7153333333333,400.0,1600.0,2900.0,201800,500.0,2200.0,2400.0,500.0,1800.0,1031644,20882,0.7719297720524854,238026752,843750000,250000000,89075080,0,0,829,1809300,0.6970647997108952,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,18,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,8,2147483647,1000000,300000,209655000,1430922.2293768334,510.112,300.0,1200.0,2300.0,241000,400.0,1800.0,1700.0,400.0,1500.0,1031594,20885,0.7717814819248264,238026752,718750000,234375000,88698800,0,0,791,1900800,0.9066323245331617,0,0,0,0,0,0,0,0,0,0,0,0,0,196,65,3,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_FULL,9,6364136223846793005,1000000,300000,234976800,1276721.787001951,576.0646666666667,300.0,1400.0,2600.0,602800,400.0,2000.0,2000.0,500.0,1600.0,1031628,20872,0.7722876341510158,241172480,1000000000,250000000,89340896,0,0,1183,1613600,0.6867060918354493,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,12,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_MONITOR_ONLY,0,1103515245,1000000,300000,212721100,1410297.3329867136,527.477,300.0,1300.0,2400.0,227800,400.0,1900.0,1900.0,400.0,1500.0,1031828,20878,0.7722153702461921,238026752,625000000,234375000,88910952,0,0,534,1616000,0.759680163368843,0,0,0,0,0,0,0,0,0,0,0,0,0,194,63,16,0,0,0,0,0
PUBLICATION,SKEW_80_20,LARS_MONITOR_ONLY,1,214013,1000000,300000,213791400,1403236.9870818004,525.801,300.0,1300.0,2400.0,366300,400.0,1900.0,1800.0,500.0,1500.0,1031840,20877,0.7722613402308761,238026752,750000000,218750000,88810104,0,0,629,1369800,0.64071800830155,0,0,0,0,0,0,0,0,0,0,0,0,0,195,64,9,0,0,0,0,0
